id,SKU,Nombre del producto,Modelo,Categoría,Marca,Precio de venta,Costo,Tipo de producto,Unidad de medida,Código de barras,Tipo de producto - Afecta inventario,Imagen del producto
2917,9314,BOTON HOME YF UNIVERSAL IPHONE 7 / IPHONE 7 PLUS / IPHONE 8 / IPHONE 8 PLUS / IPHONE SE 2020 / IPHONE SE 2022 NEGRO,,BOTONES,,60,16.515,Inventariable,PZ,6928032901940,true,
2918,9315,AURICULAR SUPERIOR IPHONE 8 A1905 A1863,,AUDIO,,120,10,Inventariable,PZ,6928032901941,true,
2919,9316,BOCINA ALTAVOZ BUZZER IPHONE X A1865,,AUDIO,,60,10,Inventariable,PZ,6928032901942,true,
2920,9317,AURICULAR BOCINA SUPERIOR IPHONE X A1865,,AUDIO,,70,7,Inventariable,PZ,6928032901943,true,
2921,9318,BOCINA BUZZER MOTO E4,,AUDIO,,80,60,Inventariable,PZ,6928032901944,true,
2922,9319,BOCINA ALTAVOZ MOTO E4,,AUDIO,,70,10,Inventariable,PZ,6928032901945,true,
2923,9320,BOCINA ALTAVOZ MOTO G6 / G6 PLUS,,AUDIO,,50,4.25,Inventariable,PZ,6928032901946,true,
2925,9322,BOCINA ALTAVOZ MOTO E5/G6 PLAY,,AUDIO,,120,10,Inventariable,PZ,6928032901948,true,
2927,9324,BOCINA ALTAVOZ MOTO G7 POWER / G7 PLAY / MOTO E30,,AUDIO,,30,4.59,Inventariable,PZ,6928032901950,true,
2928,9325,BOCINA MOTO ONE XT1941,,AUDIO,,80,7,Inventariable,PZ,6928032901951,true,
2929,9326,AURICULAR MOTO G20 / G8 PLAY / G8 POWER LITE / ONE ACTION / ONE HYPER / ONE MACRO / SAMSUNG A01 / A02S,,AUDIO,,80,3,Inventariable,PZ,6928032901952,true,
2930,9327,AURICULAR MOTO ONE VISION,,AUDIO,,80,10,Inventariable,PZ,6928032901953,true,
2931,9328,"AURICULAR SAMSUNG A30S /SM-A307F, SM-A307FN/ A307G/ A307GN/ A307GT",,AUDIO,,100,10,Inventariable,PZ,6928032901954,true,
2932,9329,DISPLAY ZTE BLADE V6 PLUS IPS,,DISPLAY COMPLETO,ZTE,370,230,Inventariable,PZ,6928032901956,true,
2934,9331,LENTE CAMARA IPHONE 11,,LENTE CAMARA,,100,3.51,Inventariable,PZ,6928032901958,true,
2935,9332,LENTE CAMARA IPHONE 11 PRO / PRO MAX,,LENTE CAMARA,,30,4.05,Inventariable,PZ,6928032901959,true,
2936,9333,TRANSISTOR REGULADOR TL431 SMD 5PZ,,STENCIL,,40,12,Inventariable,PZ,6928032901960,true,
2937,9334,LENTE CAMARA IPHONE 7,,LENTE CAMARA,,60,22,Inventariable,PZ,6928032901961,true,
2938,9335,LENTE CAMARA IPHONE 7 PLUS,,LENTE CAMARA,,30,2.5,Inventariable,PZ,6928032901962,true,
2939,9336,LENTE CAMARA IPHONE 8,,LENTE CAMARA,,30,5,Inventariable,PZ,6928032901963,true,
2940,9337,LENTE CAMARA IPHONE 8 PLUS,,LENTE CAMARA,,50,12.5,Inventariable,PZ,6928032901964,true,
2941,9338,LENTE CAMARA IPHONE X / IPHONE XS / IPHONE XS MAX,,LENTE CAMARA,,30,2.97,Inventariable,PZ,6928032901965,true,
2942,9339,LENTE CAMARA IPHONE XR,,LENTE CAMARA,,30,2.7,Inventariable,PZ,6928032901966,true,
2943,9340,CABLE USB A V8 1HR,,ACCESORIOS,,30,13,Inventariable,PZ,6928032901967,true,
2944,9341,CABLE USB A LIGHTING 1HR,,ACCESORIOS,,30,13,Inventariable,PZ,6928032901968,true,
2945,9342,LENTE CAMARA MOTO ONE,,LENTE CAMARA,,50,2.75,Inventariable,PZ,6928032901969,true,
2946,9343,LENTE CAMARA MOTO ONE VISION,,LENTE CAMARA,,50,3,Inventariable,PZ,6928032901970,true,
2947,9344,LENTE CAMARA SAMSUNG A10,,LENTE CAMARA,,50,2.75,Inventariable,PZ,6928032901971,true,
2948,9345,LENTE CAMARA SAMSUNG A10S,,LENTE CAMARA,,30,2.75,Inventariable,PZ,6928032901972,true,
2949,9346,LENTE CAMARA SAMSUNG A20,,LENTE CAMARA,,30,4.2,Inventariable,PZ,6928032901973,true,
2950,9347,LENTE CAMARA SAMSUNG A20S,,LENTE CAMARA,,30,3,Inventariable,PZ,6928032901974,true,
2951,9348,LENTE CAMARA SAMSUNG A30,,LENTE CAMARA,,50,2.75,Inventariable,PZ,6928032901975,true,
2952,9349,LENTE CAMARA SAMSUNG A30S,,LENTE CAMARA,,50,6,Inventariable,PZ,6928032901976,true,
2953,9350,LENTE CAMARA SAMSUNG A50,,LENTE CAMARA,,50,2.75,Inventariable,PZ,6928032901977,true,
2954,9351,LENTE CAMARA SAMSUNG A51,,LENTE CAMARA,,30,3,Inventariable,PZ,6928032901978,true,
2955,9352,LENTE CAMARA SAMSUNG A70,,LENTE CAMARA,,50,3,Inventariable,PZ,6928032901979,true,
2956,9353,LENTE CAMARA SAMSUNG A71,,LENTE CAMARA,,30,3,Inventariable,PZ,6928032901980,true,
2957,9354,LENTE CAMARA SAMSUNG A80,,LENTE CAMARA,,50,3,Inventariable,PZ,6928032901981,true,
2958,9355,LENTE CAMARA SAMSUNG M10,,LENTE CAMARA,,60,22,Inventariable,PZ,6928032901982,true,
2959,9356,LENTE CAMARA SAMSUNG M20,,LENTE CAMARA,,60,22,Inventariable,PZ,6928032901983,true,
2960,9357,LENTE CAMARA SAMSUNG M30,,LENTE CAMARA,,60,22,Inventariable,PZ,6928032901984,true,
2961,9358,LENTE CAMARA SAMSUNG S10,,LENTE CAMARA,,50,3,Inventariable,PZ,6928032901985,true,
2962,9359,LENTE CAMARA SAMSUNG S10 PLUS NEGRO,,LENTE CAMARA,,50,3,Inventariable,PZ,6928032901986,true,
2963,9360,LENTE CAMARA SAMSUNG S20,,LENTE CAMARA,,75,30,Inventariable,PZ,6928032901987,true,
2964,9361,LENTE CAMARA SAMSUNG S20 PLUS,,LENTE CAMARA,,70,6,Inventariable,PZ,6928032901988,true,
2965,9362,LENTE CAMARA SAMSUNG S20 ULTRA,,LENTE CAMARA,,30,4,Inventariable,PZ,6928032901989,true,
2966,9363,CABLE CONVERTIDOR VIDEO VGA A HDMI,,OUTLET,,55,55,Inventariable,PZ,6928032901990,true,
2967,9364,DISPLAY HUAWEI MATE 20 PRO CON HUELLLA OLED LYA-L09.,,DISPLAY COMPLETO,HUAWEI,2610,1550,Inventariable,PZ,6928032901991,true,
2968,9365,CC MOTO E6,,CENTRO CARGA,,60,12,Inventariable,PZ,6928032901992,true,
2969,9366,DISPLAY XIAOMI MI 4 IPS *,,DISPLAY COMPLETO,XIAOMI,250,204,Inventariable,PZ,6928032901993,true,
2970,9367,DISPLAY HUAWEI Y5 NEO IPS DRA-LX3,,DISPLAY COMPLETO,HUAWEI,180,98.0991,Inventariable,PZ,6928032901994,true,
2971,9368,BATERIA HUAWEI Y9 PRIME 2019/ Y9S/ P SMART Z/ HONOR 9X / NOVA 5/ 9X PRO HB446486ECW,,BATERIAS,,120,47.56,Inventariable,PZ,6928032901995,true,
2973,9370,DISPLAY SAMSUNG A11 IPS SM-A115.,,DISPLAY COMPLETO,SAMSUNG,200,124.8534,Inventariable,PZ,6928032901997,true,
2974,9371,TESTER TRISTAR FLEX CENTRO CARGA ANDROID,,HERRAMIENTAS,,100,47,Inventariable,PZ,6928032901998,true,
2975,9372,DISPLAY SAMSUNG M31 IPS SM-315F,,DISPLAY COMPLETO,SAMSUNG,230,142.69,Inventariable,PZ,6928032901999,true,
2976,9373,CC MOTO G8 PLAY XT2015 ANCHO / MOTO ONE MACRO,,CENTRO CARGA,,70,52,Inventariable,PZ,6928032902000,true,
2980,9377,FLEX HUELLA HUAWEI P9 DORADO,,FLEXOS,,40,19.5,Inventariable,PZ,6928032902004,true,
2981,9378,CC HISENSE E30 LITE / E30 ,,CENTRO CARGA,,80,26,Inventariable,PZ,6928032902005,true,
2982,9379,DISPLAY MOTO Z4 / Z4 PLAY CON HUELLA IPS XT1980.,,DISPLAY COMPLETO,MOTO,520,422.12,Inventariable,PZ,6928032902006,true,
2983,9380,DISPLAY ALCATEL 3X 2019 5048 IPS,,DISPLAY COMPLETO,ALCATEL,255,145,Inventariable,PZ,6928032902007,true,
2984,9381,FLEX ENCENDIDO SAMSUNG J4 CORE / J4 PLUS / J6 / J8 / A6,,FLEXOS,,30,3.51,Inventariable,PZ,6928032902008,true,
2985,9382,DISPLAY LG K50S IPS LMX540HM,,DISPLAY COMPLETO,LG,230,127,Inventariable,PZ,6928032902009,true,
2986,9383,DISPLAY PURO SAMSUNG GRAND NEO PLUS TFT SM-L9060 *,,DISPLAY PURO,,210,160,Inventariable,PZ,6928032902010,true,
2987,9384,CC ZTE BLADE A5 2020,,CENTRO CARGA,,70,16.25,Inventariable,PZ,6928032902011,true,
2989,9386,FLEX ENCENDIDO HUAWEI P30 LITE,,FLEXOS,,50,2.7525,Inventariable,PZ,6928032902014,true,
2990,9387,BATERIA VIVO Y01 V2118  / Y15s V2120 B-S7,,BATERIAS,,160,68.7,Inventariable,PZ,6928032902015,true,
2992,9389,FLEX ENCENDIDO ZTE Z982,,FLEXOS,,60,36.4,Inventariable,PZ,6928032902017,true,
2993,9390,BATERIA MOTO G8 PLUS XT2019 KD40.,,BATERIAS,,140,55.05,Inventariable,PZ,6928032902018,true,
2995,9392,BATERIA XIAOMI K20 PRO / MI 9T PRO M1903F11I M1903F11G BP40,,BATERIAS,,170,62,Inventariable,PZ,6928032902020,true,
2997,9394,EXTRACTOR DE SOLDADURA,,HERRAMIENTAS,,70,8,Inventariable,PZ,6928032902026,true,
2998,9395,FLEX ENCENDIDO MOTO G7 PLAY,,FLEXOS,,40,15,Inventariable,PZ,6928032902027,true,
2999,9396,FLEX ENCENDIDO MOTO G8 PLAY / MOTO ONE MACRO,,FLEXOS,,50,4.12875,Inventariable,PZ,6928032902028,true,
3000,9397,FLEX ENCENDIDO MOTO G8,,FLEXOS,,60,18,Inventariable,PZ,6928032902029,true,
3001,9398,FLEX ENCENDIDO MOTO G8 PLUS,,FLEXOS,,40,5,Inventariable,PZ,6928032902030,true,
3002,9399,FLEX ENCENDIDO MOTO G8 POWER,,FLEXOS,,40,15,Inventariable,PZ,6928032902031,true,
3003,9400,DISPLAY XIAOMI NOTE 9 IPS M2003J15SC M2003J15SG M2003J15SS,,DISPLAY COMPLETO,XIAOMI,230,127.83,Inventariable,PZ,6928032902032,true,
3004,9401,DESARMADOR TRIWING .06 IPHONE KAISI,,HERRAMIENTAS,,40,30,Inventariable,PZ,6928032902033,true,
3005,9402,DISPLAY HUAWEI Y9A / HONOR X10 IPS FRL-22 FRL-23 TEL-AN00 TEL-TN00,,DISPLAY COMPLETO,HUAWEI,250,163.4985,Inventariable,PZ,6928032902034,true,
3006,9403,BOCINA SAMSUNG GRAND PRIME G530,,AUDIO,,80,10,Inventariable,PZ,6928032902035,true,
3007,9404,FLEX HUELLA MOTO G6 PLUS NEGRO,,FLEXOS,,160,30,Inventariable,PZ,6928032902037,true,
3008,9405,DISPLAY SAMSUNG A01 IPS SM-A015 VERSION F,,DISPLAY COMPLETO,SAMSUNG,200,115.9353,Inventariable,PZ,6928032902036,true,
3009,9406,FLEX SIM MOTO G2,,FLEXOS,,120,4.2,Inventariable,PZ,6928032902038,true,
3010,9407,DISPLAY ALCATEL A3 PLUS IPS 5011 5011A 501X 0T5011,,DISPLAY COMPLETO,ALCATEL,220,128,Inventariable,PZ,6928032902039,true,
3011,9408,TOUCH ZTE L7 NEGRO,,TOUCH,,90,20,Inventariable,PZ,6928032902040,true,
3012,9409,LENTE CAMARA HUAWEI Y9S,,LENTE CAMARA,,30,2.75,Inventariable,PZ,6928032902041,true,
3013,9410,DISPLAY ALCATEL A3 XL IPS 9008 /9008X /9008D /9008A /OT9008*,,DISPLAY COMPLETO,ALCATEL,400,406,Inventariable,PZ,6928032902042,true,
3014,9411,TOUCH IPAD 5 / AIR 1 NEGRO,,TOUCH,,130,44.5905,Inventariable,PZ,6928032902043,true,
3015,9412,TOUCH IPAD 5 / AIR 1 BLANCO,,TOUCH,,140,43,Inventariable,PZ,6928032902044,true,
3016,9413,DISPLAY ALCATEL 1X IPS 5059.,,DISPLAY COMPLETO,ALCATEL,250,139,Inventariable,PZ,6928032902045,true,
3017,9414,DISPLAY ALCATEL 1C IPS 5003G,,DISPLAY COMPLETO,ALCATEL,250,139,Inventariable,PZ,6928032902046,true,
3018,9415,FLEX INTERCONEXION HUAWEI Y9 2018,,FLEXOS,,80,24,Inventariable,PZ,6928032902047,true,
3019,9416,CC XIAOMI MI 9 LITE,,CENTRO CARGA,,70,52,Inventariable,PZ,6928032902048,true,
3020,9417,FLEX HUELLA MOTO G10 / G20 / G30 / G60 / E7,,FLEXOS,,150,37,Inventariable,PZ,6928032902049,true,
3021,9418,BATERIA MOTO E6I XT2053-5 KS40 VERSION 1 FLEX IZQUIERDO,,BATERIAS,,140,56.48,Inventariable,PZ,6928032902050,true,
3022,9419,TOUCH MOTO C NEGRO,,TOUCH,,70,11.96,Inventariable,PZ,6928032902051,true,
3023,9420,CC SAMSUNG M31 M30S M21,,CENTRO CARGA,,70,21,Inventariable,PZ,6928032902052,true,
3024,9421,DISPLAY ZTE BLADE V6 MAX IPS,,DISPLAY COMPLETO,ZTE,290,166,Inventariable,PZ,6928032902053,true,
3025,9422,DESARMADOR RELIFE RL-721 T2,,HERRAMIENTAS,,90,19,Inventariable,PZ,6928032902054,true,
3026,9423,CC MOTO E6S / MOTO E6i Xt2053-1 / XT2053-5,,CENTRO CARGA,,60,10.75,Inventariable,PZ,6928032902055,true,
3027,9424,IC IPHONE U2,,STENCIL,,60,16,Inventariable,PZ,6928032902056,true,
3028,9425,DISPLAY IPHONE 11 PRO OLED A2215 A2217 A2160.,,DISPLAY COMPLETO,APPLE,740,436.9869,Inventariable,PZ,6928032902057,true,
3029,9426,CC LG G7 THING / G7 FIT VERSION NA,,CENTRO CARGA,,260,131.6,Inventariable,PZ,6928032902058,true,
3030,9427,DISPLAY LG K51 IPS LMK500UM.,,DISPLAY COMPLETO,LG,240,133.77,Inventariable,PZ,6928032902059,true,
3031,9428,DISPLAY ALCATEL 1B IPS 5002.,,DISPLAY COMPLETO,ALCATEL,220,126.63,Inventariable,PZ,6928032902060,true,
3032,9429,TOUCH ALCATEL 5098 NEGRO,,TOUCH,,110,30,Inventariable,PZ,6928032902061,true,
3033,9430,CC NOKIA 2,,CENTRO CARGA,,60,52,Inventariable,PZ,6928032902062,true,
3034,9431,DISPLAY LG X MAX IPS K240F K240H*,,DISPLAY COMPLETO,LG,380,221,Inventariable,PZ,6928032902063,true,
3035,9432,AURICULAR SAMSUNG A20,,AUDIO,,50,2,Inventariable,PZ,6928032902064,true,
3037,9434,TOUCH LANIX X210,,TOUCH,,80,40,Inventariable,PZ,6928032902066,true,
3038,9435,DISPLAY LG ZERO IPS H650E,,DISPLAY COMPLETO,LG,400,282,Inventariable,PZ,6928032902067,true,
3039,9436,DISPLAY MOTO ONE FUSION PLUS IPS XT2067,,DISPLAY COMPLETO,MOTO,260,142.6896,Inventariable,PZ,6928032902068,true,
3040,9437,TOUCH IPAD 6 NEGRO A1954 A1893,,TOUCH,,150,53.5086,Inventariable,PZ,6928032902069,true,
3041,9438,TOUCH IPAD 6 2017  BLANCO A1954 A1893,,TOUCH,,210,46.7925,Inventariable,PZ,6928032902070,true,
3042,9439,TOUCH ALCATEL POP 3 5054S,,TOUCH,,110,26,Inventariable,PZ,6928032902071,true,
3043,9440,DISPLAY SAMSUNG A40 SM-A405F OLED,,DISPLAY COMPLETO,SAMSUNG,1570,1185,Inventariable,PZ,6928032902072,true,
3044,9441,CC SAMSUNG A40,,CENTRO CARGA,,70,52,Inventariable,PZ,6928032902073,true,
3045,9442,BATERIA SAMSUNG A40 SM-A405A SM-A405F EB-BA405ABE,,BATERIAS,,150,90,Inventariable,PZ,6928032902074,true,
3046,9443,BATERIA SAMSUNG A11 SM-A115 HQ70N,,BATERIAS,,130,53.5086,Inventariable,PZ,6928032902075,true,
3047,9444,CC SAMSUNG A40S,,CENTRO CARGA,,40,14,Inventariable,PZ,6928032902076,true,
3048,9445,DISPLAY SAMSUNG A40S SM-A3050 IPS. *,,DISPLAY COMPLETO,SAMSUNG,630,436,Inventariable,PZ,6928032902077,true,
3049,9446,BATERIA SAMSUNG A40S SM-A407F EB-BA415ABY.,,BATERIAS,,120,80,Inventariable,PZ,6928032902078,true,
3050,9447,FLEX MAIN SUB SAMSUNG A40S SM-M305/A407F,,FLEXOS,,50,24,Inventariable,PZ,6928032902079,true,
3051,9448,FLEX MAIN OCTA SAMSUNG A40S A407/M305 OCTA,,FLEXOS,,50,24,Inventariable,PZ,6928032902080,true,
3052,9449,FLEX MAIN SUB SAMSUNG M31 SF/M315F,,FLEXOS,,80,24,Inventariable,PZ,6928032902081,true,
3054,9451,BATERIA SAMSUNG M40 / A60 SM-M405F SM-A606 EB-A606ABU.,,BATERIAS,,30,11,Inventariable,PZ,6928032902083,true,
3055,9452,FLEX ENCENDIDO SAMSUNG M31 SM-M315,,FLEXOS,,60,6,Inventariable,PZ,6928032902084,true,
3056,9453,BATERIA SAMSUNG M31 / M30S / M21 SM-M215F SM-M315F SM-M307F EB-BM207ABY.,,BATERIAS,,160,52.3,Inventariable,PZ,6928032902085,true,
3057,9454,FLEX MAIN OCTA SAMSUNG M21/M31 SM-M215F,,FLEXOS,,100,30,Inventariable,PZ,6928032902086,true,
3058,9455,DISPLAY SAMSUNG S10E SUPER AMOLED REACONDICIONADO SM-G970F,,DISPLAY COMPLETO,SAMSUNG,1300,729.4125,Inventariable,PZ,6928032902087,true,
3061,9458,PIN CARGA SAMSUNG A20S,,CENTRO CARGA,,30,1,Inventariable,PZ,6928032902090,true,
3062,9459,FLEX ENCENDIDO SAMSUNG A10E / A10 / A20E / A40S / M10 / M20 / M30,,FLEXOS,,50,3.303,Inventariable,PZ,6928032902091,true,
3063,9460,FLEX MAIN SUB SAMSUNG M50 SM-M15F,,FLEXOS,,50,24,Inventariable,PZ,6928032902092,true,
3064,9461,CC SAMSUNG A31,,CENTRO CARGA,,100,24.5,Inventariable,PZ,6928032902093,true,
3065,9462,DISPLAY SAMSUNG J2 SM-J200 IPS*,,DISPLAY COMPLETO,SAMSUNG,390,228,Inventariable,PZ,6928032902094,true,
3066,9463,TESTER SMD MASTECH MS8910,,OUTLET,,495,260,Inventariable,PZ,6928032902095,true,
3067,9464,SUJETADOR DE LOGICA UNIVERSAL,,HERRAMIENTAS,,450,232,Inventariable,PZ,6928032902096,true,
3068,9465,TAPETE PARA MICROSCOPIO B1,,OUTLET,,175,95,Inventariable,PZ,6928032902097,true,
3069,9466,BOMBA REMOVEDORA DE IC MECHANIC LT-201,,HERRAMIENTAS,,190,114,Inventariable,PZ,6928032902098,true,
3070,9467,STENCIL MARCO MEDIO IPHONE X/XS/MAX/11/PRO/MAX B&R IP-A06,,STENCIL,,1110,450,Inventariable,PZ,6928032902099,true,
3071,9468,PRECALENTADOR LOGICA IHEATER J&C JC IPHONE X-11 PRO MAX,,OUTLET,,2930,1630,Inventariable,PZ,6928032902100,true,
3072,9469,PIN CARGA MOTO G6 PLAY,,CENTRO CARGA,,20,2.25,Inventariable,PZ,6928032902101,true,
3073,9470,FLEX ENCENDIDO NOKIA 5.1,,FLEXOS,,60,7,Inventariable,PZ,6928032902102,true,
3074,9471,DISPLAY SAMSUNG A5 2016 SM-A510 IPS,,DISPLAY COMPLETO,SAMSUNG,300,175.39,Inventariable,PZ,6928032902103,true,
3076,9473,DISPLAY MOTO G9 IPS XT2083,,DISPLAY COMPLETO,MOTO,510,120,Inventariable,PZ,6928032902105,true,
3077,9474,DISPLAY MOTO E7 PLUS XT2081 / MOTO G9 PLAY XT2083 IPS,,DISPLAY COMPLETO,MOTO,190,115.94,Inventariable,PZ,6928032902106,true,
3078,9475,DISPLAY MOTO G9 PLUS IPS XT-2087.,,DISPLAY COMPLETO,MOTO,320,176.16,Inventariable,PZ,6928032902107,true,
3079,9476,TIRA LED 5050 RGB RF EXTERIOR 3 COLORES 5M,,ILUMINACION LED,,65,39,Inventariable,PZ,6928032902108,true,
3081,9478,ALCOHOL ISOPROPILICO CON ATOMIZADOR 120ML,,INSUMOS,,50,20,Inventariable,PZ,6928032902110,true,
3082,9479,SOCKET MEDUSA UFS 95,,OUTLET,,1175,126.62,Inventariable,PZ,6928032902111,true,
3083,9480,BOTON HOME YF UNIVERSAL IPHONE 7 / IPHONE 7 PLUS / IPHONE 8 / IPHONE 8 PLUS / IPHONE SE 2020 / IPHONE SE 2022 BLANCO,,BOTONES,,60,17.5,Inventariable,PZ,6928032902112,true,
3086,9483,"CC SAMSUNG S9 PLUS SM-G9650 (CHINO, AMERICA LATINA)",,CENTRO CARGA,,260,63,Inventariable,PZ,6928032902115,true,
3087,9484,DISPLAY IPHONE 7 PLUS ORIGINAL A1661 A1784 BLANCO,,DISPLAY COMPLETO,APPLE,390,209.2,Inventariable,PZ,6928032902116,true,
3088,9485,ESCOBILLA DOBLE CABEZA BROCHA MECHANIC MCN-C13,,HERRAMIENTAS,,80,6,Inventariable,PZ,6928032902117,true,
3089,9486,DESARMADORES KAISI K-P3010 IPHONE 10PZ,,HERRAMIENTAS,,170,72.5,Inventariable,PZ,6928032902118,true,
3090,9487,LAMPARA UV INDIVIDUAL USB RELIFE RL-014,,HERRAMIENTAS,,280,62,Inventariable,PZ,6928032902119,true,
3091,9488,SOLDADURA MECHANIC SX862 0.3MM 60G,,INSUMOS,,150,73,Inventariable,PZ,6928032902120,true,
3092,9489,BOCINA SAMSUNG GRAND PRIME G531,,AUDIO,,80,10,Inventariable,PZ,6928032902121,true,
3093,9490,BOCINA ALTAVOZ SAMSUNG GRAND PRIME G532 GRAN PRIME PLUS,,AUDIO,,120,10,Inventariable,PZ,6928032902122,true,
3094,9492,ACTIVADOR BATERIAS SUNSHINE SS-915 IPHONE (SERIE 14) / ANDROID,,HERRAMIENTAS,,650,177,Inventariable,PZ,6928032902123,true,
3095,9493,FLEX ENCENDIDO HUAWEI MATE 10 LITE ,,FLEXOS,,50,4.16,Inventariable,PZ,6928032902124,true,
3096,9494,BATERIA SONY XPERIA XA ULTRA F3213 LIS1594ERPC.,,BATERIAS,,130,52.3,Inventariable,PZ,6928032902125,true,
3100,9498,CC SAMSUNG NOTE 10 PLUS INALAMBRICO NFC N975,,CENTRO CARGA,,100,50,Inventariable,PZ,6928032902129,true,
3101,9499,FLEX ENCENDIDO MOTO X,,FLEXOS,,60,50,Inventariable,PZ,6928032902130,true,
3102,9500,"BATERIA NOKIA 5 TA-1053, TA-1024, TA-1044, TA-1027 HE321.",,BATERIAS,,120,18.72,Inventariable,PZ,6928032902131,true,
3103,9501,BATERIA HTC DESIRE 626 D626PH BOPKX100.,,BATERIAS,,140,45.8,Inventariable,PZ,6928032902132,true,
3104,9502,CC SONY XA2 ULTRA H3223,,CENTRO CARGA,,120,30,Inventariable,PZ,6928032902133,true,
3105,9503,DISPLAY ZTE BLADE A3 2020 IPS,,DISPLAY COMPLETO,ZTE,210,125,Inventariable,PZ,6928032902134,true,
3106,9504,BATERIA IPHONE 11 PRO MAX (A2218 / A2220 / A2161),,BATERIAS,,300,130.8,Inventariable,PZ,6928032902135,true,
3107,9505,BATERIA IPHONE 11 PRO A2160 A2215 A2217 616-00659,,BATERIAS,,300,121.88,Inventariable,PZ,6928032902136,true,
3108,9506,DISPLAY MOTO E6 IPS XT2005.*,,DISPLAY COMPLETO,MOTO,270,166.47,Inventariable,PZ,6928032902137,true,
3109,9507,DISPLAY  PURO ALCATEL TABLET  PIXI 4 9003,,DISPLAY PURO,,460,290,Inventariable,PZ,6928032902139,true,
3110,9508,DISPLAY NOKIA 3.1 2018 IPS TA-1074.,,DISPLAY COMPLETO,NOKIA,230,120,Inventariable,PZ,6928032902138,true,
3111,9509,FLEX ENCENDIDO MOTO G4 PLAY,,FLEXOS,,60,6,Inventariable,PZ,6928032902140,true,
3112,9510,DISPLAY SAMSUNG A10E / A20E IPS SM-A102U SM-A202F .,,DISPLAY COMPLETO,SAMSUNG,230,127.83,Inventariable,PZ,6928032902141,true,
3113,9511,CC SAMSUNG A10S A107 M16,,CENTRO CARGA,,90,18.25,Inventariable,PZ,6928032902142,true,
3115,9513,DISPLAY LG G4 IPS H815P.,,DISPLAY COMPLETO,LG,210,148,Inventariable,PZ,6928032902144,true,
3117,9515,TORNILLOS IPHONE X KIT 50PZ,,BOTONES,,150,78,Inventariable,PZ,6928032902146,true,
3118,9516,FLEX INTERCONEXION HUAWEI Y6 2019 HL1JSNFL,,FLEXOS,,50,8,Inventariable,PZ,6928032902147,true,
3119,9517,BOTON FISICO MOTO ONE XT XT1941,,BOTONES,,50,36.4,Inventariable,PZ,6928032902148,true,
3120,9518,DISPLAY SAMSUNG S7 FLAT IPS SM-G930 DORADO,,DISPLAY COMPLETO,SAMSUNG,680,374.34,Inventariable,PZ,6928032902149,true,
3121,9519,DISPLAY XIAOMI NOTE 9S / 9 PRO IPS M2003J6B2G M2003J6A1G,,DISPLAY COMPLETO,XIAOMI,220,124,Inventariable,PZ,6928032902150,true,
3137,9535,GOTERO PUNTA AGUJA 50ML,,INSUMOS,,75,6,Inventariable,PZ,6928032903734,true,
3138,9536,ESPATULA UÑA METALICA QIANLI,,HERRAMIENTAS,,60,11,Inventariable,PZ,6928032902167,true,
3139,9537,RELIFE DREMEL MINI BOLÍGRAFO DE PULIDO CON REGULACION DE VELOCIDAD RL-068,,HERRAMIENTAS,,520,250,Inventariable,PZ,6928032902168,true,
3141,9539,PIN CARGA ALCATEL U5 5044D,,CENTRO CARGA,,20,10,Inventariable,PZ,6928032902170,true,
3142,9540,ORGANIZADOR CABLES 1 HOYO,,HERRAMIENTAS,TP-LINK,30,20,Inventariable,PZ,6928032902171,true,
3143,9541,CC ZTE A6 MAX,,CENTRO CARGA,,70,17.5,Inventariable,PZ,6928032902172,true,
3144,9542,CABLE HDMI 1M,TTHDMI1M,OUTLET,EPCOM POWERLINE,80,50,Inventariable,PZ,6928032902173,true,
3146,9544,BATERIA XIAOMI NOTE 9 PRO / NOTE 9S / NOTE 9 PRO / NOTE 9 PRO MAX / NOTE 10 X 4G / NOTE 9 PRO 5G BN53,,BATERIAS,,170,71.3448,Inventariable,PZ,6928032902175,true,
3149,9547,FUENTE DE PODER SUNSHINE P-3005A,,HERRAMIENTAS,,3200,905,Inventariable,PZ,6928032902178,true,
3152,9550,ESTACION CALOR QUICK TR1100,,OUTLET,,6800,3745,Inventariable,PZ,6928032902181,true,
3153,9551,ESTACION CALOR QUICK 881D,,OUTLET,,5870,4130,Inventariable,PZ,6928032902182,true,
3154,9552,CORTINERO INTELIGENTE AQARA,,OUTLET,,2400,800,Inventariable,PZ,6928032902183,true,
3156,9554,ESPATULA UÑA ANTIESTATICA SUNSHINE SS040,,HERRAMIENTAS,,55,35,Inventariable,PZ,6928032902185,true,
3157,9555,DESARMADOR RELIFE RL-721 0.8,,HERRAMIENTAS,,90,20,Inventariable,PZ,6928032902186,true,
3158,9556,"MICROSCOPIO DIGITAL SUNSHINE MS8E-01-HDMI 8""",,OUTLET,,4000,890,Inventariable,PZ,6928032902187,true,
3159,9557,FLEX INTERCONEXION HUAWEI P30 LITE HL1MARF,,FLEXOS,,70,10,Inventariable,PZ,6928032902188,true,
3160,9558,REFRESCADOR LIMPIADOR PUNTA MECHANIC MCN-8,,OUTLET,,120,60,Inventariable,PZ,6928032902189,true,
3162,9560,DESARMADOR RELIFE RL-721 1.5,,HERRAMIENTAS,,90,19,Inventariable,PZ,6928032902191,true,
